age,workclass,fnlwgt,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,salary
21,2,240063,0,9,4,13,3,4,1,0,0,48,37,0
19,2,425816,1,10,4,11,4,2,0,0,0,40,37,0
39,1,167571,0,9,2,7,5,4,0,2885,0,30,37,0
39,2,85566,1,10,2,11,0,4,1,0,0,40,37,0
27,2,123799,2,13,0,3,4,4,1,0,0,42,37,0
28,2,194690,0,9,2,2,0,4,1,0,0,40,37,0
39,2,266347,1,10,2,11,0,4,1,0,0,40,37,0
62,2,68268,7,6,2,5,0,4,1,0,0,40,37,0
59,3,145574,4,11,2,3,0,4,1,0,0,40,37,1
29,2,128666,0,9,2,2,0,4,1,0,0,40,37,0
31,2,119411,0,9,2,11,0,4,1,0,0,40,37,1
38,2,276552,1,10,2,9,0,4,1,0,0,50,37,0
38,0,104236,6,12,0,0,4,4,0,1471,0,40,37,0
71,4,139889,5,7,2,3,0,4,1,0,0,75,37,1
39,1,102953,0,9,2,7,0,4,1,0,0,40,37,0
47,2,83407,0,9,2,12,0,4,1,0,0,84,37,1
41,2,99254,3,14,0,7,4,2,0,0,0,30,37,0
43,5,198766,0,9,4,7,3,4,0,0,0,40,37,0
23,2,146178,0,9,5,0,2,4,1,0,0,46,37,0
35,2,132879,1,10,2,12,0,4,1,0,0,40,37,1
44,2,94706,2,13,3,11,4,1,1,0,0,40,23,0
48,1,273767,3,14,2,3,5,4,0,7688,0,40,37,1
43,4,204235,2,13,2,11,0,4,1,0,0,50,37,1
39,5,144860,2,13,2,3,0,4,1,0,0,40,37,0
44,2,185832,0,9,2,6,0,4,1,7298,0,40,37,1
81,2,55314,2,13,2,0,0,4,1,0,0,4,37,1
44,2,200194,1,10,2,2,0,4,1,0,0,40,37,0
37,2,339772,0,9,2,2,0,2,1,0,0,40,37,0
54,2,159755,0,9,2,3,0,4,1,7688,0,40,37,1
24,2,200207,0,9,4,5,1,4,1,0,0,40,37,0
27,2,31493,2,13,2,12,0,4,1,0,0,30,37,0
31,2,168981,0,9,2,0,3,4,0,0,0,38,37,0
20,2,201729,1,10,4,10,3,4,1,0,0,33,37,0
30,4,105749,2,13,2,11,0,4,1,0,0,50,37,0
56,0,101847,0,9,2,0,0,4,1,4064,0,40,37,0
46,2,110646,6,12,2,0,5,4,0,0,0,56,37,0
34,2,139753,1,10,4,3,1,4,0,2174,0,50,37,0
25,2,255004,1,10,4,11,3,4,1,0,0,30,37,0
34,2,341954,2,13,2,3,0,4,1,0,0,40,37,1
43,2,124330,1,10,0,3,1,4,0,0,0,46,37,0
46,2,64563,3,14,2,9,0,4,1,0,1887,45,37,1
32,4,29254,1,10,2,4,0,4,1,0,0,50,37,1
31,2,151053,1,10,2,13,0,4,1,0,0,34,37,0
66,3,45702,7,6,2,4,0,4,1,0,0,50,37,0
37,2,164193,4,11,2,0,0,4,1,0,0,40,37,0
73,2,109651,0,9,2,10,0,4,1,0,0,30,37,0
30,2,126364,0,9,2,0,0,4,1,0,0,45,37,0
31,2,328199,0,9,4,12,1,4,0,2354,0,40,37,0
44,4,180096,3,14,0,3,1,4,1,0,0,20,37,0
23,2,197613,1,10,4,0,3,4,0,0,0,40,37,0
35,2,170195,1,10,2,12,0,4,1,0,0,40,37,1
48,0,56482,7,6,4,2,1,2,1,0,0,40,37,0
53,2,23686,2,13,0,3,1,4,0,0,1741,40,37,0
62,5,200916,2,13,2,3,0,4,1,0,0,40,37,1
44,2,160261,0,9,2,7,0,1,1,0,2377,35,15,0
21,2,129232,1,10,4,0,3,4,1,0,0,40,37,0
22,1,249727,1,10,2,10,0,4,1,0,0,40,37,1
35,5,106448,3,14,4,9,1,4,1,0,0,45,37,0
61,1,313852,2,13,0,9,1,4,0,0,0,40,37,0
33,2,213722,0,9,2,13,0,4,1,0,0,35,11,0
29,2,120645,6,12,2,12,5,2,0,0,0,40,37,0
21,4,199419,0,9,4,7,3,4,0,0,0,50,37,0
23,2,132053,1,10,4,0,1,4,0,0,0,40,37,0
21,2,311570,6,12,4,12,3,4,0,0,0,35,37,0
30,2,187203,2,13,2,5,0,4,1,0,0,40,37,0
76,2,201240,0,9,4,0,2,4,0,0,0,40,37,0
51,2,150999,0,9,2,6,0,4,1,0,0,40,37,1
30,4,24961,0,9,0,13,1,4,1,0,0,40,37,0
36,1,152021,5,7,0,7,4,2,0,0,0,30,37,0
20,2,374116,5,7,4,11,3,4,0,0,0,40,37,0
73,2,35370,2,13,0,3,4,4,0,0,0,40,37,1
38,2,65291,2,13,2,12,5,4,0,0,0,24,37,0
36,4,48585,1,10,2,9,5,4,0,0,0,4,37,0
26,2,132661,0,9,4,0,3,4,0,0,0,40,37,0
52,2,267583,7,6,0,6,4,4,0,0,0,40,37,0
50,2,313297,13,3,0,6,4,4,0,0,0,40,24,0
66,2,290578,8,4,5,6,1,4,0,0,0,40,37,0
32,2,246038,2,13,4,9,1,4,1,0,0,40,37,1
42,0,125461,4,11,0,3,4,4,1,0,323,40,37,0
56,4,206149,8,4,4,7,4,2,0,0,0,58,37,0
59,1,205718,1,10,2,9,5,4,0,0,0,24,1,0
37,2,241153,2,13,2,9,0,4,1,15024,0,50,37,1
49,2,186706,0,9,2,2,5,4,0,7688,0,40,37,1
60,2,216574,2,13,0,3,1,4,0,0,0,40,37,1
46,2,49570,0,9,0,0,1,4,0,0,0,40,37,0
42,5,82161,0,9,2,10,0,4,1,0,0,72,37,1
44,2,191268,0,9,4,0,1,4,0,0,0,43,37,0
31,2,59469,0,9,4,7,1,4,1,0,0,40,37,0
30,2,197947,1,10,0,11,1,4,1,0,0,58,37,0
35,2,180131,2,13,5,11,1,4,1,0,0,50,37,1
17,2,156732,5,7,4,7,2,4,0,0,0,20,37,0
22,2,415755,8,4,2,6,0,4,1,0,0,40,37,0
22,2,228254,1,10,4,0,4,2,0,0,0,37,37,0
28,4,414599,6,12,4,3,1,4,1,0,0,21,12,0
35,2,357173,1,10,2,13,0,4,1,0,0,50,37,0
38,2,174308,0,9,4,4,1,4,1,0,0,48,37,0
49,0,61885,2,13,2,3,0,4,1,0,0,45,37,1
42,2,123838,2,13,2,11,0,4,1,0,0,60,37,1
53,2,119170,0,9,2,13,0,2,1,0,1740,40,37,0
59,2,219426,10,5,2,2,0,4,1,0,0,50,37,0
18,3,184920,0,9,4,4,3,4,1,0,0,25,37,0
39,1,187385,3,14,2,9,5,4,0,0,0,28,37,1
26,2,234258,0,9,2,6,0,2,1,0,0,40,37,0
24,2,387663,1,10,3,4,4,4,0,0,0,40,37,0
45,2,151817,3,14,5,12,4,4,0,0,0,36,37,0
34,2,187203,9,15,2,11,0,4,1,7688,0,40,37,1
27,1,67187,0,9,0,0,1,0,0,0,0,33,37,0
48,2,194526,1,10,2,11,5,4,0,0,0,40,37,0
20,2,73266,1,10,4,13,3,1,1,0,0,40,37,0
49,4,340755,3,14,2,3,0,4,1,5178,0,40,37,1
26,2,168552,0,9,0,3,4,4,0,0,0,40,37,0
38,3,188069,2,13,2,11,0,4,1,15024,0,40,37,1
27,2,198587,0,9,4,11,4,2,0,0,0,60,37,0
21,5,33423,1,10,4,7,1,4,0,0,0,35,37,0
40,0,190910,2,13,2,9,0,4,1,0,0,40,37,1
47,2,195963,8,4,4,13,1,3,1,0,0,48,31,0
24,2,345066,0,9,4,5,1,2,0,0,0,50,37,0
43,2,195258,0,9,2,2,0,4,1,0,0,40,37,1
44,2,262233,1,10,0,3,4,4,1,0,0,47,37,0
56,2,78707,10,5,2,7,5,4,0,4508,0,28,37,0
53,3,251240,2,13,2,3,0,4,1,0,2415,50,37,1
36,4,414056,0,9,2,2,0,4,1,0,0,40,37,0
56,1,174564,11,8,0,13,1,4,1,0,0,40,37,0
26,2,236242,4,11,4,0,1,4,0,0,1590,40,37,0
31,2,31286,4,11,0,2,1,4,1,0,0,40,37,0
19,2,234476,1,10,4,11,3,4,0,0,0,7,37,0
26,2,414916,0,9,4,12,2,4,1,0,0,40,37,0
40,2,223881,1,10,0,12,1,4,1,0,0,50,37,0
21,2,284651,1,10,4,11,3,4,0,0,0,20,37,0
35,2,38948,4,11,2,2,0,4,1,3103,0,40,37,1
33,2,157887,10,5,2,6,0,4,1,0,0,50,37,0
59,2,70796,0,9,2,8,5,2,0,0,0,15,37,0
49,1,97176,0,9,6,7,1,4,0,0,0,47,37,0
54,2,146834,1,10,2,11,0,4,1,0,0,40,37,0
23,2,490645,1,10,2,9,0,4,1,2829,0,42,37,0
61,5,31577,3,14,2,9,0,4,1,0,0,30,37,0
33,2,145437,0,9,4,2,3,4,1,0,0,43,37,0
36,5,21798,2,13,2,10,0,4,1,15024,0,40,10,1
57,2,142076,0,9,2,6,0,4,1,4386,0,40,37,1
22,2,136230,0,9,4,0,3,4,1,0,0,40,37,0
47,2,184169,3,14,0,9,4,4,0,0,0,40,37,1
23,2,175778,1,10,4,7,1,4,0,0,0,20,37,0
46,1,59174,0,9,6,9,4,0,0,0,0,33,37,0
49,2,123713,2,13,0,3,1,4,1,0,0,45,37,0
51,2,108435,11,8,4,7,3,4,1,0,0,40,37,0
21,2,39182,6,12,4,5,3,4,1,0,0,40,37,0
33,1,203051,0,9,4,0,3,4,1,0,0,46,37,0
45,0,363418,2,13,2,9,0,4,1,0,0,40,37,1
27,1,113054,2,13,4,10,1,4,0,0,0,32,37,0
27,1,163320,6,12,4,10,3,4,1,0,0,40,37,0
34,2,118710,0,9,4,5,1,4,1,0,0,40,37,0
56,2,170066,0,9,2,0,0,4,1,0,0,40,37,0
24,2,135267,1,10,2,0,5,4,0,0,0,40,37,0
24,2,361278,1,10,4,0,1,4,0,0,0,40,37,0
59,4,165867,2,13,2,3,0,4,1,0,0,25,37,0
33,2,300497,1,10,0,6,1,2,1,0,0,40,37,0
49,5,255928,0,9,2,12,0,4,1,0,0,40,37,0
41,2,27305,0,9,0,2,1,4,1,0,0,40,37,0
34,2,29933,0,9,4,7,1,4,1,0,0,40,37,0
43,2,265434,5,7,4,7,1,2,1,0,0,40,37,0
18,2,145643,5,7,4,7,3,4,0,0,0,9,37,0
30,2,119562,0,9,2,6,0,4,1,3942,0,40,37,0
29,2,115549,0,9,2,13,0,4,1,2635,0,40,37,0
50,2,39590,0,9,2,4,0,4,1,0,0,48,37,1
24,2,97676,1,10,2,12,0,4,1,0,0,40,37,0
53,2,34973,5,7,2,11,0,4,1,0,0,40,37,0
52,2,312446,0,9,2,2,0,4,1,0,0,40,37,0
42,0,88909,2,13,2,3,0,4,1,0,0,40,37,1
36,2,117381,2,13,2,9,0,4,1,0,0,55,37,1
34,3,513977,0,9,0,2,1,2,1,0,0,50,37,0
38,0,39089,0,9,4,13,1,4,1,6849,0,50,37,0
32,2,341672,2,13,4,11,1,1,1,2174,0,45,34,0
31,1,400535,0,9,2,2,0,4,1,0,0,72,37,0
34,4,338042,0,9,2,4,0,4,1,0,0,60,37,0
49,2,216734,2,13,0,3,1,4,0,0,0,40,37,0
54,4,224207,0,9,6,2,1,4,1,6849,0,50,37,0
58,2,107897,2,13,2,3,0,4,1,7688,0,40,37,1
28,2,205903,0,9,2,6,0,4,1,0,0,40,37,0
36,2,191754,0,9,2,2,0,4,1,0,0,50,37,0
26,2,216225,6,12,2,11,5,4,0,0,0,50,37,1
33,2,125762,0,9,2,5,0,4,1,0,0,40,37,0
51,2,201062,0,9,2,7,2,2,0,0,0,40,21,0
53,1,25820,4,11,0,3,1,0,1,0,0,48,37,0
33,2,553405,4,11,4,11,3,4,1,0,0,40,37,0
45,0,78022,2,13,2,9,0,4,1,0,0,40,37,1
27,2,207631,13,3,4,6,1,4,0,0,0,52,24,0
35,2,203988,0,9,0,11,1,4,1,0,0,60,37,0
47,2,122194,0,9,0,2,4,4,0,0,0,40,37,0
17,2,318918,7,6,4,4,3,4,1,0,0,30,37,0
55,3,264453,4,11,0,3,4,4,1,0,0,30,37,0
28,4,183523,0,9,2,2,0,4,1,0,0,35,37,0
46,4,98881,3,14,0,9,1,4,0,0,0,45,37,0
18,2,184101,5,7,4,4,3,4,1,0,0,6,37,0
43,1,135056,0,9,5,0,2,4,0,0,0,35,37,0
60,4,71457,0,9,2,13,0,4,1,4508,0,8,37,0
55,4,96459,7,6,2,4,0,4,1,0,1887,70,37,1
52,2,134184,0,9,0,7,1,4,0,2597,0,36,37,0
40,2,153132,2,13,2,2,0,4,1,0,0,31,37,0
52,2,173991,0,9,2,6,0,4,1,0,0,38,37,0
27,0,96219,0,9,4,12,3,4,0,0,0,40,37,0
44,2,152744,3,14,4,9,1,1,0,0,0,40,28,0
56,2,182142,0,9,2,2,0,4,1,0,0,40,37,0
35,2,48915,2,13,4,0,1,4,1,0,0,40,37,0
35,2,24126,1,10,0,3,4,4,0,0,0,40,37,0
47,1,263984,0,9,2,7,0,2,1,0,0,40,31,0
42,1,118261,4,11,0,9,4,4,0,0,0,50,37,0
63,2,106141,8,4,2,11,0,4,1,0,0,45,37,0
48,5,355320,4,11,2,3,0,4,1,0,0,15,10,1
41,2,118915,2,13,5,11,1,4,0,0,0,40,37,0
17,2,75885,5,7,4,7,3,4,0,0,0,10,37,0
26,5,93806,1,10,4,0,2,4,1,0,0,25,37,0
33,1,255058,2,13,0,9,3,4,1,0,2339,40,37,0
41,2,120277,0,9,0,6,1,4,1,0,0,40,37,0
20,2,120046,1,10,4,0,3,4,1,0,0,25,37,0
26,2,209384,1,10,2,5,0,4,1,0,0,40,37,0
35,1,742903,3,14,2,9,0,4,1,0,0,40,37,0
47,3,147869,0,9,2,11,0,4,1,0,0,50,37,0
64,2,268965,0,9,0,0,1,4,0,0,0,22,37,0
32,2,41210,0,9,2,2,0,4,1,0,0,40,37,0
47,2,128378,4,11,2,0,0,2,1,0,0,40,37,0
22,2,131291,0,9,4,7,1,4,1,0,0,20,37,0
35,2,187046,2,13,4,3,1,4,1,0,0,45,37,0
53,2,221672,11,8,2,7,0,4,1,0,0,40,37,0
29,4,70100,0,9,2,4,0,4,1,0,0,80,37,0
23,2,199586,0,9,2,12,0,4,1,0,0,40,37,0
45,2,243743,1,10,2,11,0,4,1,0,0,50,37,1
20,5,375931,1,10,4,0,3,4,1,0,0,15,37,0
42,2,139012,4,11,2,9,0,1,1,0,0,40,38,1
45,2,167617,4,11,2,2,0,4,1,0,0,40,37,0
77,2,88269,13,3,2,7,0,4,1,0,0,20,37,0
32,2,70377,9,15,4,9,1,4,0,0,0,40,37,0
21,2,431745,1,10,4,7,1,2,0,0,0,10,37,0
32,2,72967,9,15,2,9,0,4,1,0,0,25,37,1
41,2,174373,0,9,2,11,0,4,1,0,0,30,37,1
42,2,145178,0,9,5,12,1,2,0,0,0,40,37,0
26,1,113948,2,13,4,10,1,4,0,0,0,48,37,0
66,2,135446,0,9,2,11,0,4,1,0,0,40,37,0
41,2,43711,0,9,4,7,1,4,1,0,0,30,37,0
40,2,137304,2,13,4,0,4,2,0,0,0,65,37,0
21,2,180690,1,10,4,7,3,4,1,0,0,40,37,0
40,2,135384,0,9,5,6,4,2,0,0,0,40,37,0
48,2,178137,0,9,0,6,4,4,0,0,0,44,37,0
62,4,113440,2,13,2,9,0,4,1,15024,0,40,37,1
45,2,110243,3,14,2,3,0,4,1,0,0,50,37,1
42,3,165981,1,10,2,4,0,4,1,0,0,60,37,0
20,2,246635,1,10,4,11,3,4,0,2597,0,20,37,0
30,2,553405,0,9,2,2,0,4,1,0,0,40,37,1
59,2,137506,10,5,6,5,4,4,1,0,0,40,37,0
22,2,313730,6,12,4,4,1,2,0,0,0,40,37,0
23,0,102684,1,10,4,0,1,4,1,0,0,60,37,0
55,2,265579,1,10,6,3,1,4,0,2354,0,40,37,0
58,2,101338,0,9,2,2,0,4,1,0,0,40,11,1
67,2,188903,2,13,2,9,0,4,1,0,0,40,37,1
51,2,231919,5,7,2,2,0,4,1,0,0,45,37,0
37,2,253006,1,10,5,11,1,4,1,0,0,45,37,0
34,2,258425,4,11,4,11,1,0,1,2597,0,45,37,0
49,2,168837,4,11,0,7,4,4,0,0,0,20,37,0
46,2,177536,1,10,0,11,4,4,1,0,0,60,37,0
29,2,168524,1,10,4,12,1,4,0,0,0,40,37,0
19,3,108551,0,9,4,0,3,4,0,0,0,20,37,0
38,4,180477,9,15,2,9,0,4,1,0,0,37,37,1
58,4,162970,1,10,2,2,0,4,1,0,0,40,37,0
43,2,104196,0,9,2,6,0,4,1,0,0,43,37,0
34,2,329288,0,9,2,6,0,4,1,4386,0,55,37,1
59,4,39398,0,9,2,11,5,4,0,0,0,42,37,0
33,2,70240,1,10,4,7,3,1,0,0,0,40,28,0
17,2,153021,1,10,4,0,3,4,0,0,0,6,37,0
29,1,152461,2,13,4,12,1,4,0,0,0,40,37,0
33,2,171892,6,12,4,6,1,4,0,0,0,42,37,0
45,2,128141,5,7,5,12,4,4,0,0,0,40,31,0
68,2,182574,1,10,6,0,1,4,0,991,0,29,37,0
33,1,189145,2,13,4,9,1,4,0,0,0,20,37,0
49,3,218835,9,15,2,9,0,4,1,0,0,60,37,1
46,1,132994,1,10,2,0,5,4,0,7688,0,40,37,1
54,2,83103,2,13,2,11,0,4,1,0,0,67,37,0
31,2,198103,0,9,4,6,3,4,1,0,0,40,37,0
39,3,144154,2,13,4,9,4,4,0,0,0,80,37,0
36,2,140854,8,4,2,0,0,4,1,0,0,45,30,0
35,4,187589,2,13,2,2,0,4,1,0,0,7,37,0
36,2,112271,2,13,2,12,0,4,1,0,1902,40,37,1
27,2,199118,1,10,4,0,3,4,0,0,0,40,24,0
46,2,178642,0,9,2,5,5,4,0,0,0,40,37,1
34,2,113708,11,8,2,2,0,4,1,0,0,59,37,1
29,0,185670,2,13,2,9,0,4,1,0,0,40,37,0
49,2,209739,4,11,2,3,0,4,1,7688,0,60,37,1
52,4,155278,7,6,2,3,0,4,1,0,0,40,37,0
30,2,119422,4,11,2,13,0,4,1,0,0,40,37,0
46,1,326292,3,14,2,3,0,4,1,0,0,40,37,1
35,2,212512,0,9,2,2,0,4,1,0,0,50,37,1
37,2,33440,0,9,5,7,4,4,0,0,0,40,37,0
38,5,185180,9,15,2,9,0,4,1,7688,0,40,37,1
46,4,504941,4,11,2,3,0,4,1,0,0,40,37,1
42,2,192014,10,5,4,6,1,4,1,0,0,24,37,0
48,3,192755,2,13,4,3,1,4,0,0,0,55,1,1
59,2,220896,9,15,0,7,1,4,1,27828,0,60,37,1
22,2,189832,1,10,4,7,3,4,0,0,0,25,37,0
38,2,235638,0,9,4,5,1,2,0,0,0,40,37,0
39,2,134367,0,9,4,2,1,4,0,0,0,43,37,0
41,2,171231,1,10,2,2,0,4,1,0,0,40,27,0
19,2,253529,11,8,4,0,3,4,1,0,0,9,37,0
47,5,210557,0,9,2,10,0,4,1,0,0,40,37,0
47,2,362835,1,10,2,2,0,4,1,0,0,40,37,1
55,2,186479,0,9,2,3,0,4,1,0,0,40,37,0
37,5,115360,3,14,0,9,4,4,0,0,0,40,37,0
29,2,184806,6,12,4,7,3,4,1,0,0,20,37,0
34,4,450141,2,13,2,3,0,4,1,15024,0,35,37,1
41,2,200479,0,9,2,13,0,4,1,0,0,40,37,0
34,2,152493,0,9,0,13,4,4,1,0,0,60,37,0
29,2,135791,2,13,2,3,5,4,0,15024,0,50,4,1
37,4,50096,4,11,2,2,0,4,1,0,0,30,37,0
55,2,173832,3,14,0,11,1,4,1,10520,0,40,37,1
52,2,224198,0,9,2,3,5,4,0,0,0,45,37,0
57,2,111553,10,5,2,13,0,4,1,0,0,50,37,0
67,2,191380,2,13,2,3,0,4,1,0,0,40,37,1
20,2,34242,1,10,4,7,3,4,1,0,0,20,37,0
58,2,100054,2,13,2,11,0,4,1,0,1902,70,37,1
62,2,110103,0,9,6,2,4,2,0,0,0,40,37,0
40,2,196626,0,9,2,6,0,4,1,0,0,45,37,1
26,2,190040,2,13,4,0,3,4,0,0,0,40,37,0
42,2,152629,1,10,2,11,0,4,1,0,0,45,37,1
18,0,263162,0,9,4,13,3,4,1,0,0,40,37,0
34,2,205581,0,9,2,11,5,4,0,0,0,40,37,0
50,2,155434,0,9,2,5,0,4,1,0,0,40,37,1
30,2,415922,0,9,2,2,0,3,1,0,0,32,37,0
42,1,221581,0,9,0,0,1,4,0,0,0,40,37,0
37,2,135089,1,10,0,7,4,4,0,0,0,56,37,0
47,2,117774,0,9,2,11,0,4,1,0,0,40,30,0
46,2,206707,1,10,0,6,1,4,0,0,0,40,37,0
30,2,315640,3,14,4,9,1,1,1,0,0,45,18,1
52,2,210736,0,9,2,2,0,4,1,7298,0,50,37,1
23,1,456665,0,9,4,7,3,2,1,0,0,40,37,0
35,4,133935,1,10,3,2,1,4,1,0,0,40,37,0
44,2,106982,2,13,4,0,1,4,0,0,0,70,37,0
35,2,126569,3,14,2,2,0,4,1,0,0,40,37,0
31,5,209954,1,10,4,3,1,4,1,0,0,40,37,0
50,5,46401,1,10,0,3,1,4,0,0,0,40,37,0
29,2,410216,0,9,2,11,0,4,1,0,0,40,37,0
39,2,410509,0,9,0,5,4,4,1,0,0,40,37,0
22,2,382199,2,13,2,11,0,4,1,0,0,40,37,0
33,2,84130,0,9,2,2,0,4,1,0,0,40,37,0
42,2,243380,3,14,0,11,1,4,1,0,0,50,37,0
31,2,329635,2,13,2,0,0,4,1,0,0,50,37,1
23,2,241752,0,9,2,2,0,4,1,0,0,40,37,0
33,2,172579,0,9,2,2,5,4,0,0,0,40,37,0
48,1,121179,1,10,0,3,1,4,0,0,0,52,37,0
46,2,76131,13,3,2,7,5,1,0,0,0,40,28,1
57,2,138777,2,13,2,10,5,4,0,0,0,45,10,1
44,5,195212,3,14,4,0,1,2,0,0,0,52,37,0
20,2,315135,1,10,4,13,3,4,1,0,0,15,37,0
44,2,248406,6,12,2,2,0,4,1,0,0,40,37,1
29,2,231601,5,7,2,2,0,4,1,0,0,60,37,0
71,4,126807,3,14,2,4,0,4,1,0,1411,70,37,0
31,2,198513,1,10,2,0,5,4,0,0,0,40,37,0
37,2,162651,0,9,2,9,0,4,1,0,0,40,3,0
90,2,197613,0,9,4,0,1,4,0,0,0,40,37,1
49,2,184098,2,13,2,11,0,4,1,0,0,50,37,1
53,2,174655,8,4,4,7,3,4,1,0,0,40,37,0
17,2,161123,11,8,4,7,3,4,1,0,0,32,37,0
43,2,390369,14,2,2,4,0,4,1,0,0,70,24,0
35,4,354520,0,9,3,7,1,4,0,0,0,40,37,0
25,2,364631,0,9,4,11,3,4,0,0,0,40,24,0
35,2,323120,6,12,4,6,1,4,0,0,0,44,37,1
58,5,32367,1,10,2,3,0,4,1,0,0,40,37,0
51,2,229259,2,13,2,3,0,4,1,0,0,45,37,1
31,2,274818,1,10,4,0,1,4,0,0,0,40,37,0
40,3,248476,9,15,2,9,0,4,1,0,0,50,37,1
38,2,98080,1,10,4,0,2,3,1,0,0,40,17,0
44,2,56651,6,12,2,6,0,4,1,0,0,42,37,0
43,2,216411,14,2,4,0,4,4,0,0,0,30,5,0
31,2,226443,9,15,2,9,0,4,1,0,1977,70,37,1
21,2,119039,1,10,4,0,3,4,0,0,0,18,37,0
25,2,136277,2,13,4,0,3,2,0,0,0,40,37,0
52,1,149508,1,10,2,10,0,4,1,0,0,40,37,1
53,2,449376,0,9,2,10,0,2,1,0,0,40,37,1
18,2,143450,1,10,4,5,3,2,1,0,0,20,37,0
41,2,227065,0,9,4,7,3,4,1,0,0,40,37,0
26,2,175801,0,9,2,2,0,4,1,0,0,40,37,0
29,2,260346,0,9,5,7,1,4,0,0,0,25,37,0
37,2,54159,0,9,4,4,1,4,1,0,0,45,37,0
24,2,143246,1,10,4,6,3,2,0,2597,0,45,37,0
32,2,115854,1,10,0,0,4,2,0,0,0,41,37,0
35,2,138441,0,9,2,0,0,4,1,0,0,40,37,0
23,4,149704,7,6,4,11,3,4,0,0,0,40,37,0
38,2,22245,1,10,2,3,0,4,1,0,0,40,37,1
27,2,104017,2,13,2,9,5,4,0,0,1628,50,37,0
46,2,165468,1,10,2,2,0,4,1,0,0,50,37,1
22,2,181557,1,10,4,5,3,2,1,0,0,35,37,0
38,2,220694,1,10,2,3,0,4,1,0,0,80,37,1
27,1,190330,4,11,4,3,3,4,0,0,0,40,37,0
45,0,109209,2,13,4,0,1,4,1,0,0,45,37,0
32,2,187815,2,13,2,3,0,4,1,0,0,45,37,1
38,0,236648,0,9,2,2,0,4,1,0,0,40,37,0
21,2,53306,0,9,4,11,3,4,1,0,0,40,37,0
33,2,418645,0,9,2,7,0,4,1,0,0,50,37,0
27,2,217530,0,9,4,11,3,4,0,0,0,45,24,0
19,2,135066,1,10,4,0,1,4,0,0,0,20,37,0
20,1,38455,0,9,4,2,1,4,1,0,0,10,37,0
37,4,53553,0,9,2,13,0,4,1,0,0,75,37,0
18,2,117857,5,7,4,5,1,4,1,0,0,40,37,0
72,4,379376,9,15,2,9,0,4,1,0,0,35,37,0
31,2,191932,3,14,4,3,1,4,0,0,2258,40,37,0
33,2,234067,0,9,2,6,0,4,1,0,0,40,37,1
47,2,348886,0,9,2,2,0,4,1,0,0,40,37,1
46,2,142490,1,10,0,6,1,2,0,0,0,40,37,0
22,2,176178,0,9,4,11,3,4,0,0,0,36,37,0
53,2,149220,3,14,2,11,0,4,1,0,0,40,37,0
59,0,188047,0,9,2,0,0,2,1,0,0,40,37,0
36,2,258102,4,11,4,9,1,4,1,0,0,40,37,0
34,2,185216,2,13,2,9,0,4,1,0,0,40,37,1
61,2,219701,11,8,0,10,1,4,1,0,0,37,4,0
40,2,235523,0,9,5,0,4,2,0,0,0,40,37,0
35,2,100375,6,12,2,11,0,4,1,0,1887,45,37,1
41,2,24273,0,9,2,7,5,4,0,0,0,40,37,0
23,2,224115,2,13,4,9,1,4,0,0,0,30,37,0
41,2,187795,1,10,2,2,0,4,1,0,1977,60,37,1
26,2,161007,0,9,4,2,3,4,1,0,0,40,37,0
27,2,262723,1,10,4,6,4,2,1,0,0,40,37,0
41,4,33474,2,13,2,3,0,4,1,0,0,55,37,1
43,2,167151,2,13,0,9,4,2,0,0,0,60,37,0
38,3,222532,9,15,4,11,1,4,0,0,0,45,37,0
47,1,48195,2,13,2,9,0,4,1,0,0,72,37,0
23,2,89089,2,13,4,11,1,4,0,0,0,30,37,0
35,1,179151,2,13,4,9,1,4,0,0,0,20,37,0
42,4,192589,6,12,2,3,0,4,1,0,0,70,37,0
24,2,236149,0,9,4,3,3,4,0,0,0,50,37,0
58,2,110820,2,13,2,3,0,4,1,0,0,50,37,1
22,2,113464,0,9,2,13,0,3,1,0,0,40,5,0
38,4,248929,0,9,2,13,0,4,1,0,0,50,37,0
41,2,257758,11,8,2,2,0,4,1,0,0,40,37,1
46,2,198660,0,9,0,7,1,4,1,0,0,40,37,0
22,2,195532,2,13,4,7,1,4,0,0,0,20,37,0
17,2,208046,0,9,4,11,3,2,0,0,0,16,37,0
31,3,72744,0,9,0,7,4,4,1,0,0,30,37,0
27,2,313479,2,13,4,9,3,4,1,0,0,50,37,0
57,2,262681,1,10,6,3,1,4,1,0,0,60,37,0
54,5,305319,2,13,2,9,0,4,1,0,0,70,37,0
40,2,158958,0,9,4,8,2,2,0,0,0,40,14,0
23,4,47039,4,11,4,4,3,4,1,0,0,40,37,0
36,2,150057,2,13,2,9,0,4,1,0,0,50,37,1
54,5,55861,6,12,0,0,1,4,1,0,0,39,37,0
32,3,225053,2,13,2,3,0,4,1,99999,0,60,37,1
44,4,136986,1,10,2,11,0,4,1,0,0,25,37,0
39,4,29874,0,9,2,4,0,4,1,0,0,54,37,0
36,2,191146,1,10,0,11,4,2,0,0,0,38,37,0
43,2,287008,2,13,2,9,0,4,1,0,0,40,37,0
36,2,397877,0,9,2,2,0,4,1,5013,0,30,37,0
40,1,108765,0,9,2,0,5,0,0,0,0,40,37,0
