age,workclass,fnlwgt,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,salary
23,2,160951,0,9,4,2,3,2,1,2597,0,40,38,0
25,2,213383,1,10,4,12,3,4,1,0,0,40,38,0
32,3,103078,2,13,2,11,0,4,1,0,0,40,38,0
25,1,109526,0,9,2,2,0,4,1,0,0,38,38,0
51,2,142835,5,7,2,6,0,4,1,0,0,40,38,0
24,5,43475,2,13,4,9,1,4,1,0,0,40,38,0
22,2,190916,1,10,4,12,3,4,0,0,0,40,38,0
28,2,175987,0,9,4,3,1,4,0,0,0,40,38,0
29,1,214385,5,7,0,7,4,2,0,0,0,20,38,0
26,2,192652,2,13,4,7,3,4,1,0,0,40,38,0
41,0,207685,2,13,4,3,1,4,1,0,0,40,38,1
19,2,143857,1,10,4,11,3,4,0,0,0,35,38,0
51,2,310774,9,15,2,9,0,4,1,0,0,50,38,1
27,2,279608,13,3,2,4,0,4,1,0,0,40,25,0
33,2,312881,2,13,2,9,0,2,1,0,0,40,38,1
19,2,175083,0,9,4,11,3,4,0,0,0,8,38,0
41,2,32878,2,13,2,9,0,4,1,0,0,45,38,1
29,0,360527,3,14,2,9,0,4,1,0,0,40,38,1
28,2,99478,0,9,2,0,0,2,1,0,0,40,38,0
25,2,113035,1,10,4,3,3,4,1,0,0,40,38,0
21,0,99199,0,9,4,0,3,4,1,0,0,36,38,0
24,1,452640,1,10,4,12,1,4,1,14344,0,50,38,1
48,2,236858,5,7,0,7,1,4,0,0,0,31,38,0
46,3,201865,9,15,2,9,0,4,1,0,0,60,38,1
35,2,268661,1,10,2,11,0,4,1,0,0,50,38,0
35,0,475324,2,13,2,3,0,4,1,0,0,40,38,1
50,2,117295,7,6,2,2,0,4,1,0,0,40,38,0
45,2,192835,1,10,2,3,0,4,1,0,0,40,38,0
62,1,76720,2,13,2,9,5,4,0,0,0,40,38,0
39,1,180686,3,14,2,9,0,4,1,0,1977,45,38,1
33,1,133876,0,9,0,2,4,4,1,0,0,40,38,0
22,2,123727,1,10,4,5,1,4,0,0,0,30,38,0
50,2,129956,0,9,2,2,0,4,1,0,0,48,38,1
25,2,96268,5,7,0,3,4,4,0,0,0,40,38,0
44,2,317320,1,10,0,7,4,4,0,0,0,40,38,0
26,2,86872,0,9,2,13,0,4,1,0,0,40,38,1
31,5,100863,3,14,0,3,4,4,0,0,0,50,38,1
56,2,164332,0,9,2,11,5,4,0,0,0,15,38,0
49,4,122584,8,4,2,11,0,4,1,0,0,40,38,0
49,2,34377,11,8,2,2,0,4,1,0,0,40,38,1
46,2,162030,0,9,6,0,4,4,0,0,0,43,38,0
33,2,199170,1,10,4,2,1,2,1,0,0,40,38,0
25,2,470203,2,13,4,9,1,4,0,0,0,30,38,0
40,2,266803,6,12,0,3,1,4,0,0,0,40,38,1
32,5,513416,3,14,4,9,1,4,1,0,0,10,38,0
44,2,98211,2,13,2,13,0,4,1,0,0,55,38,0
48,2,196107,0,9,0,0,1,4,0,0,0,30,38,0
17,2,108273,7,6,4,11,3,4,0,0,0,12,38,0
50,2,213290,4,11,2,9,5,4,0,0,1887,36,38,1
61,2,96660,1,10,2,0,5,4,0,15024,0,34,38,1
22,1,412316,0,9,4,5,3,2,1,0,0,40,38,0
17,2,120068,5,7,4,5,3,4,1,0,0,17,38,0
49,3,101722,9,15,2,9,0,4,1,0,0,60,38,1
26,2,120268,0,9,2,7,0,4,1,0,0,50,38,0
19,5,144429,1,10,4,9,3,4,1,0,0,10,38,0
17,2,271122,11,8,4,7,3,4,0,0,0,16,38,0
38,2,255621,0,9,2,7,0,4,1,0,0,40,38,0
34,1,90934,4,11,0,10,3,1,1,0,0,40,38,0
51,2,162745,0,9,2,2,0,4,1,7298,0,50,38,1
48,2,128460,0,9,2,2,0,4,1,0,0,42,38,1
63,2,30813,3,14,2,9,0,4,1,0,0,50,38,1
19,2,164585,0,9,4,6,3,4,0,0,0,40,38,0
73,2,148003,1,10,2,0,5,4,0,20051,0,36,38,1
51,2,215647,0,9,0,9,1,4,0,0,0,43,38,0
54,2,421561,1,10,2,9,0,4,1,0,0,40,38,1
41,2,149909,0,9,2,2,0,4,1,0,1848,40,38,1
36,4,138940,2,13,2,3,0,4,1,4386,0,50,38,1
42,2,66755,8,4,2,2,0,3,1,0,0,40,38,0
38,2,103323,1,10,2,2,0,4,1,7688,0,40,38,1
37,5,29145,2,13,2,3,0,4,1,0,0,50,38,1
35,5,184659,0,9,2,2,0,4,1,0,1485,40,38,1
51,4,20795,1,10,2,2,0,4,1,0,0,40,38,0
23,2,311376,4,11,4,0,1,4,0,0,0,40,38,0
27,5,122660,2,13,4,9,3,2,0,0,0,40,38,0
37,2,193689,4,11,2,6,0,4,1,0,0,42,38,1
29,2,144556,0,9,2,6,0,4,1,0,0,45,38,0
33,2,228696,14,2,2,2,1,4,1,0,2603,32,25,0
60,2,184183,0,9,0,6,1,4,1,4650,0,40,38,0
22,2,243178,2,13,4,0,3,4,1,0,0,20,38,0
60,5,190682,4,11,6,7,1,2,0,0,0,37,38,0
35,2,233786,5,7,5,7,4,4,1,0,0,20,38,0
45,2,102202,4,11,0,0,1,4,0,0,0,40,38,0
30,2,95299,0,9,2,6,0,1,1,0,0,40,39,1
43,3,240504,1,10,2,3,0,4,1,0,0,70,38,1
32,5,169973,3,14,4,0,1,4,0,0,0,38,38,0
35,2,144937,0,9,2,2,0,4,1,0,0,42,38,0
32,2,211751,4,11,0,7,4,2,0,0,0,40,38,0
61,2,84587,4,11,2,2,0,1,1,0,0,40,38,1
40,5,150874,3,14,0,3,4,4,0,1506,0,40,38,0
42,3,188615,2,13,2,11,0,4,1,0,0,60,38,1
21,2,119704,1,10,4,11,4,4,0,0,0,35,38,0
21,2,275190,1,10,4,11,3,4,0,0,0,20,38,0
26,2,417941,2,13,4,3,1,4,0,0,0,40,38,0
36,5,196348,0,9,2,3,0,4,1,0,0,60,38,1
24,2,221955,2,13,2,11,2,4,1,0,0,40,38,0
47,2,173938,2,13,2,3,0,4,1,0,0,57,38,1
51,2,123429,6,12,0,12,1,4,1,0,0,30,38,0
67,2,174693,1,10,6,11,1,4,0,0,0,25,26,0
49,2,357540,0,9,2,4,0,4,1,0,0,25,38,0
58,2,314092,4,11,2,2,0,4,1,0,1887,48,38,1
61,2,280088,8,4,0,6,4,4,0,0,0,40,38,0
36,2,257380,0,9,2,2,0,2,1,0,0,35,38,0
19,2,165306,1,10,4,12,2,1,1,0,0,40,39,0
29,4,109001,1,10,2,2,0,4,1,0,0,35,38,0
43,2,266439,2,13,2,6,0,4,1,0,1887,40,38,1
60,4,153356,0,9,0,11,1,2,1,2597,0,55,38,0
21,2,32950,1,10,4,11,4,4,1,0,0,40,38,0
22,2,182163,0,9,5,11,4,4,0,0,0,40,38,0
33,2,188246,2,13,2,3,0,4,1,0,0,65,38,1
36,2,297335,2,13,4,11,1,1,0,0,0,50,2,0
37,2,108366,2,13,4,13,1,4,1,0,0,46,38,0
35,2,328301,6,12,1,0,5,4,0,0,0,40,38,0
17,2,182158,7,6,4,8,3,4,1,0,0,30,38,0
37,2,169426,0,9,2,2,0,4,1,0,0,60,38,1
28,2,535978,1,10,2,2,0,4,1,0,0,40,38,1
42,2,29393,1,10,0,6,1,4,0,0,0,40,38,0
57,3,258883,0,9,2,13,0,4,1,5178,0,60,17,1
26,2,369166,1,10,4,4,2,4,0,0,0,65,38,0
45,1,257855,5,7,2,7,0,2,1,0,0,50,38,0
32,2,164197,2,13,2,2,0,4,1,0,0,44,38,1
63,2,109517,1,10,6,0,4,4,0,0,0,43,38,0
22,2,112137,1,10,4,9,2,1,0,0,0,20,34,0
36,2,160035,1,10,2,3,0,4,1,0,0,55,38,1
45,5,50567,0,9,2,3,5,4,0,0,0,40,38,0
34,4,140011,9,15,2,9,0,4,1,0,0,55,38,1
27,5,271328,2,13,4,9,1,4,1,0,0,60,38,0
47,4,159869,0,9,2,4,0,4,1,0,0,56,38,1
46,2,102542,8,4,4,7,3,4,1,0,0,52,38,0
28,2,297742,1,10,4,6,3,4,0,0,0,40,38,0
45,2,176917,0,9,4,5,2,4,1,0,0,40,38,0
26,2,165235,2,13,4,0,3,1,0,0,0,40,36,0
32,4,52647,7,6,2,3,0,4,1,0,0,45,38,0
30,1,48542,11,8,2,0,5,4,0,0,0,40,38,0
59,2,279232,7,6,2,13,0,4,1,0,0,40,32,0
58,5,259929,12,16,4,3,1,4,0,0,0,43,38,1
45,2,221780,1,10,0,5,1,4,1,0,0,30,38,0
76,4,253408,1,10,6,13,1,4,1,0,0,40,38,0
38,2,298841,0,9,0,0,3,4,0,0,0,40,38,0
32,2,321313,3,14,4,11,3,2,1,0,0,40,38,0
38,4,64875,0,9,0,4,1,4,1,0,0,50,38,0
30,2,275232,6,12,4,9,4,2,0,0,0,36,38,0
53,3,134854,4,11,2,3,0,4,1,0,0,40,11,1
27,5,192355,2,13,4,9,1,4,1,0,0,50,38,0
44,1,208528,6,12,2,4,0,4,1,0,0,30,38,0
35,2,160120,3,14,2,3,0,1,1,0,0,50,38,1
36,2,250238,14,2,4,7,2,3,0,0,0,40,7,0
51,2,25031,1,10,2,3,5,4,0,0,0,10,38,1
42,1,255847,0,9,2,13,0,4,1,0,0,40,38,0
40,4,26892,2,13,1,9,0,4,1,7298,0,50,38,1
45,2,111979,0,9,2,5,0,4,1,0,0,40,38,0
55,2,408537,10,5,0,2,4,4,0,99999,0,37,38,1
36,2,231037,8,4,2,6,0,4,1,0,0,40,38,0
57,0,30030,0,9,2,2,0,2,1,0,0,40,38,1
27,2,292120,0,9,0,12,1,4,0,0,0,45,38,0
62,2,138253,3,14,4,5,1,4,1,4650,0,40,38,0
29,2,190777,2,13,2,11,0,4,1,0,0,55,38,0
38,4,41591,2,13,4,2,1,0,1,0,0,30,38,0
29,2,186733,0,9,2,2,0,4,1,0,0,50,38,0
32,1,230912,3,14,4,9,1,4,0,4865,0,40,38,0
34,2,176185,2,13,4,3,1,4,1,0,1741,40,38,0
25,2,182227,6,12,4,9,1,4,1,0,0,55,38,0
34,1,205704,3,14,4,9,1,4,1,0,0,35,38,0
37,5,24342,1,10,2,3,0,4,1,0,0,38,38,0
37,2,138192,0,9,2,2,0,4,1,0,0,45,38,0
18,2,334676,0,9,4,5,3,4,1,0,0,25,38,0
24,2,177526,4,11,4,2,3,4,1,0,0,40,38,0
17,2,152696,11,8,4,7,3,4,0,0,0,30,38,0
35,2,114765,2,13,0,11,1,4,0,0,0,40,38,0
31,2,265509,4,11,5,12,4,2,0,0,0,32,38,0
29,2,180758,6,12,4,2,1,4,1,0,0,60,38,0
49,4,127921,0,9,2,2,0,4,1,0,0,40,38,0
35,0,182898,0,9,2,0,0,4,1,0,0,40,38,0
55,4,422249,0,9,2,2,0,4,1,0,0,50,38,0
37,2,222450,13,3,2,6,0,4,1,0,0,40,25,0
33,1,190027,1,10,4,0,4,2,0,0,0,18,38,0
49,2,281647,2,13,2,11,0,4,1,0,0,45,38,1
32,2,117963,0,9,2,5,0,4,1,0,0,45,38,0
39,2,225504,3,14,4,9,1,4,1,0,0,40,38,0
42,1,104334,0,9,2,4,0,4,1,0,0,40,7,0
30,5,48214,3,14,2,9,5,4,0,0,0,50,38,1
30,2,145714,4,11,4,9,1,4,1,0,0,40,38,0
48,3,38240,0,9,2,4,0,4,1,0,0,40,38,1
57,4,27385,2,13,2,11,0,4,1,0,0,10,38,0
56,2,204254,7,6,0,7,4,2,0,0,0,45,38,0
28,2,411587,1,10,4,10,3,4,1,0,0,40,15,0
43,2,221172,2,13,2,12,0,4,1,0,0,24,38,1
46,2,54190,0,9,2,2,0,4,1,0,0,60,38,0
60,2,93997,2,13,2,3,0,4,1,15024,0,45,38,1
50,1,24139,3,14,0,9,4,4,0,0,0,65,38,0
37,2,112497,9,15,2,9,0,4,1,0,0,50,38,1
41,2,138907,0,9,0,8,2,2,0,0,0,40,38,0
38,2,186325,1,10,2,3,5,4,0,0,0,38,38,1
23,2,199452,1,10,4,7,3,4,0,0,0,40,38,0
59,2,126677,1,10,2,3,0,4,1,0,0,50,38,1
72,2,107814,3,14,4,9,1,4,1,2329,0,60,38,0
47,1,93618,1,10,0,0,1,4,0,0,0,33,38,0
29,2,353352,4,11,4,2,2,4,1,0,0,40,38,0
35,2,143058,2,13,2,9,0,4,1,0,0,60,38,0
24,2,239663,1,10,2,0,0,4,1,0,0,15,38,0
22,2,167615,0,9,4,11,4,4,0,0,0,40,38,0
24,2,442274,0,9,4,3,3,4,1,0,0,40,38,0
42,2,149210,2,13,2,9,0,4,1,7298,0,45,38,1
40,5,50093,3,14,0,9,4,4,0,0,0,20,38,0
61,2,270056,0,9,0,0,1,1,0,0,0,40,23,0
58,4,131991,2,13,4,4,3,4,1,0,0,72,38,0
39,5,126336,0,9,0,9,1,4,1,0,0,40,38,0
45,4,341117,1,10,0,9,1,4,0,0,0,50,38,0
25,2,108505,0,9,4,5,1,4,1,0,0,45,38,0
34,2,24266,4,11,2,2,0,4,1,7688,0,40,38,1
45,2,267967,2,13,2,9,0,4,1,0,0,45,38,1
28,2,102533,1,10,5,5,1,2,1,0,0,40,38,0
27,2,69757,1,10,4,0,1,4,0,0,0,60,38,0
41,5,210094,0,9,4,7,1,4,0,0,0,40,38,0
18,5,389147,0,9,4,11,1,2,0,0,0,30,38,0
44,2,210648,2,13,2,12,0,4,1,0,0,40,38,1
47,2,94809,4,11,2,3,5,4,0,0,0,45,38,1
36,1,298717,0,9,2,3,0,4,1,0,0,40,38,0
66,2,236879,15,1,6,8,2,4,0,0,0,40,12,0
33,2,170148,0,9,0,0,4,4,0,0,0,45,38,0
39,1,166497,0,9,0,5,1,4,1,0,0,40,38,1
30,2,247156,0,9,4,13,3,2,1,0,0,40,38,0
34,4,204052,0,9,2,2,0,4,1,0,0,40,38,1
62,4,122246,3,14,0,9,4,4,0,0,0,32,38,0
21,2,180339,1,10,4,0,1,4,0,0,0,45,38,0
50,3,155574,3,14,2,9,0,4,1,7298,0,50,38,1
30,2,114912,2,13,2,3,0,4,1,3103,0,60,38,1
43,2,193882,0,9,2,3,0,4,1,0,0,40,38,1
19,2,112269,1,10,4,7,2,4,0,0,0,40,38,0
26,0,171928,4,11,4,2,3,4,1,0,0,50,23,0
50,2,95435,8,4,2,13,0,4,1,0,1579,65,1,0
45,0,179638,3,14,0,3,1,4,1,0,0,40,38,1
46,3,125892,3,14,2,11,0,4,1,0,0,50,38,1
17,2,721712,7,6,4,7,3,4,1,0,0,15,38,0
56,2,197369,8,4,2,3,0,4,1,0,0,40,38,1
25,2,353795,1,10,2,0,5,2,0,3103,0,40,38,1
47,2,334679,3,14,5,6,4,1,0,0,0,42,18,0
23,2,235853,0,9,2,11,0,4,1,0,0,45,38,0
51,4,353281,0,9,5,7,4,4,0,0,0,20,38,0
19,2,203061,1,10,4,12,1,4,0,0,0,25,38,0
33,4,62932,0,9,2,2,0,4,1,0,0,40,38,0
32,2,118551,0,9,0,7,4,4,0,0,0,80,38,0
52,2,99184,0,9,0,13,1,4,1,0,0,40,38,0
36,2,189674,1,10,5,7,2,2,0,0,0,40,38,0
34,2,226883,0,9,0,2,1,4,1,0,0,40,38,0
26,3,66872,11,8,2,11,0,3,1,0,0,98,5,0
35,1,268292,1,10,2,2,0,4,1,0,0,40,38,0
58,0,139290,2,13,2,0,0,4,1,0,0,40,38,1
32,2,206541,5,7,0,2,3,4,1,0,0,50,38,0
23,2,203139,1,10,4,7,2,4,0,0,0,40,38,0
28,4,294398,1,10,4,6,1,2,1,0,0,40,38,0
20,2,386864,7,6,4,7,2,4,1,0,0,35,25,0
17,2,369909,7,6,4,7,3,4,1,0,0,20,38,0
56,2,89922,0,9,2,13,0,4,1,3103,0,45,38,1
26,2,176008,0,9,0,0,3,4,0,0,0,40,38,0
43,5,241506,2,13,0,9,4,4,0,1506,0,36,38,0
45,4,174426,1,10,4,9,1,4,1,0,0,35,38,0
34,2,167497,1,10,2,3,5,4,0,7688,0,50,38,1
54,2,292673,14,2,2,7,0,4,1,0,0,35,25,0
51,1,134808,0,9,6,7,4,4,0,0,0,40,38,0
58,4,95763,1,10,2,4,0,4,1,0,0,60,38,0
49,2,83622,6,12,5,0,1,4,0,2597,0,40,38,0
21,2,222490,4,11,4,0,3,4,0,0,0,40,38,0
44,2,29115,1,10,4,7,1,4,0,0,0,40,38,0
26,2,66638,2,13,4,3,1,4,0,0,0,50,38,0
39,2,53926,2,13,2,9,0,4,1,0,0,40,38,0
37,2,104359,1,10,2,5,0,4,1,0,0,40,38,0
49,2,124604,0,9,0,0,1,4,1,0,0,32,38,0
45,2,114797,0,9,5,6,4,2,0,0,0,40,38,0
60,0,67320,0,9,4,0,1,2,0,0,0,40,38,0
28,0,53147,2,13,4,3,1,2,1,0,0,40,38,0
23,2,13769,1,10,2,6,0,0,1,0,0,30,38,0
44,2,202872,2,13,4,9,1,4,0,0,0,45,38,0
19,5,149528,1,10,4,4,3,4,1,0,0,12,38,0
37,2,132879,0,9,2,3,0,4,1,0,0,40,38,1
41,4,112362,0,9,2,4,0,4,1,0,0,38,38,0
56,0,156229,2,13,2,3,0,4,1,7688,0,40,38,1
44,2,131650,6,12,2,3,0,4,1,0,0,54,38,1
30,2,154568,2,13,2,2,0,1,1,0,0,36,39,1
23,2,132300,2,13,4,11,1,4,0,0,0,40,38,0
44,2,124747,0,9,2,3,5,4,0,3103,0,40,38,1
38,2,276559,0,9,2,3,0,4,1,7688,0,70,38,1
32,2,106014,1,10,2,11,0,4,1,5178,0,50,38,1
57,4,135134,3,14,4,4,1,4,1,0,0,20,38,0
35,2,86648,9,15,2,9,0,4,1,7688,0,50,38,1
48,4,107231,2,13,2,3,0,4,1,99999,0,50,38,1
32,1,113838,1,10,2,10,0,4,1,0,0,99,38,0
76,0,25319,3,14,6,9,1,4,0,0,0,15,38,0
57,1,190561,0,9,0,5,1,2,0,0,0,30,38,0
51,2,48343,3,14,2,3,0,4,1,7298,0,50,38,1
50,2,211116,7,6,2,7,0,2,1,0,0,40,38,0
38,2,226311,0,9,1,7,5,4,0,0,0,25,38,0
53,2,283743,0,9,2,13,0,4,1,0,2002,40,38,0
59,4,64102,8,4,2,2,0,4,1,0,0,20,38,0
23,2,234663,0,9,4,13,3,4,1,0,0,40,38,0
44,2,247880,4,11,0,3,1,4,1,8614,0,40,38,1
23,2,615367,2,13,4,11,1,4,0,0,0,40,38,0
23,2,163090,6,12,4,11,3,4,1,0,0,20,38,0
44,2,192225,2,13,2,3,0,4,1,0,0,40,38,1
30,2,370183,0,9,2,12,0,4,1,0,0,40,38,0
28,2,242482,0,9,2,11,0,4,1,0,0,40,38,0
46,2,169953,1,10,0,3,1,4,0,0,0,40,38,0
34,1,144182,15,1,4,0,3,2,0,0,0,25,38,0
38,2,125933,2,13,5,3,1,4,1,27828,0,45,38,1
26,2,203777,1,10,4,11,1,2,0,0,0,37,38,0
39,2,210991,0,9,2,2,0,4,1,0,0,40,38,0
28,2,472580,1,10,4,11,3,2,1,0,0,40,38,0
33,5,200289,3,14,2,9,0,1,1,0,0,19,18,0
43,2,289669,3,14,0,9,4,4,0,0,2547,40,38,1
30,2,110622,2,13,0,3,1,1,0,0,0,40,2,0
59,5,139616,3,14,2,3,0,4,1,0,0,50,38,1
26,2,39212,0,9,2,6,0,4,1,0,0,45,38,0
28,2,51961,1,10,4,12,3,2,1,0,0,24,38,0
48,4,117849,1,10,4,7,1,4,1,0,0,40,38,0
49,2,50748,2,13,6,9,4,4,0,1506,0,35,38,0
41,4,170214,0,9,2,5,0,4,1,0,2179,40,38,0
20,2,151790,1,10,4,0,3,4,0,0,0,30,38,0
49,2,168211,0,9,2,10,0,4,1,0,0,40,38,1
37,5,117651,2,13,4,9,2,4,1,0,0,40,38,0
18,2,157131,11,8,4,11,3,4,0,0,0,8,38,0
61,2,225970,0,9,2,12,0,4,1,0,0,40,38,1
26,2,177951,0,9,2,5,0,4,1,0,0,48,38,0
66,2,134130,2,13,6,7,1,4,1,0,0,12,38,0
68,2,191581,3,14,4,9,1,4,0,3273,0,40,38,0
27,1,199172,0,9,2,10,5,4,0,0,0,40,38,0
66,4,262552,1,10,2,4,0,4,1,0,0,7,38,0
28,2,66434,7,6,4,7,4,4,0,0,0,15,38,0
26,2,77661,2,13,4,9,1,4,0,0,0,40,38,0
46,2,192835,1,10,2,13,0,4,1,0,0,48,38,0
35,2,200445,0,9,4,6,3,4,1,0,1974,40,38,0
26,4,37918,0,9,4,4,3,4,1,0,0,60,38,0
40,2,111020,0,9,5,6,1,4,0,0,0,40,38,0
31,2,244665,1,10,4,3,1,4,1,0,0,45,15,0
52,2,312477,0,9,6,13,1,4,1,0,0,40,38,0
61,4,243493,0,9,2,7,0,2,1,0,0,12,38,0
39,5,152023,5,7,2,2,0,4,1,0,0,40,38,0
25,2,104193,0,9,4,7,3,4,0,114,0,40,38,0
47,2,170850,2,13,2,12,0,4,1,0,0,48,38,0
33,2,137088,2,13,2,6,0,3,1,0,0,40,6,0
17,2,340557,5,7,4,7,3,4,1,0,0,25,38,0
26,2,298225,0,9,2,0,0,4,1,0,0,45,38,0
25,2,114150,0,9,4,5,2,4,1,0,0,40,38,0
39,4,194668,0,9,2,3,0,4,1,0,0,16,38,0
33,2,188246,3,14,2,3,0,4,1,7298,0,45,38,1
46,0,330901,1,10,2,3,0,2,1,0,0,40,38,0
27,2,80165,1,10,5,0,4,4,0,0,0,20,38,0
48,2,83444,0,9,2,9,0,4,1,7298,0,40,38,1
29,4,85572,5,7,2,7,5,4,0,0,0,5,38,0
40,2,116632,2,13,4,11,3,4,1,0,0,40,38,0
24,2,139989,2,13,4,11,3,2,1,0,0,40,38,0
55,2,135803,2,13,2,3,0,3,1,0,1579,35,18,0
56,2,75785,0,9,2,3,0,4,1,0,0,40,38,1
25,2,248612,6,12,4,2,1,4,1,0,0,30,38,0
36,2,28572,1,10,2,2,0,4,1,0,0,50,38,0
26,4,31143,0,9,2,3,0,4,1,0,0,45,38,0
37,2,216924,0,9,2,5,0,4,1,0,0,44,38,1
36,2,549174,0,9,2,2,0,4,1,0,0,40,38,0
23,4,111296,5,7,4,2,3,4,1,0,0,50,25,0
25,2,208881,2,13,2,9,0,4,1,0,0,60,38,0
36,5,243666,0,9,0,0,3,2,0,0,0,40,38,0
39,3,131288,6,12,2,11,0,4,1,5178,0,48,38,1
35,2,257416,4,11,4,2,3,2,1,0,0,40,38,0
33,2,215288,5,7,4,5,3,2,1,0,0,40,38,0
31,2,58582,1,10,4,2,1,4,1,0,0,46,38,0
49,2,199378,1,10,2,9,0,4,1,0,0,22,38,0
40,2,137421,0,9,2,13,0,1,1,0,0,60,37,0
27,2,216481,1,10,6,0,4,4,0,0,0,40,38,0
50,4,196504,12,16,2,9,0,4,1,0,0,23,38,0
38,2,357870,11,8,4,6,1,2,0,0,0,50,38,0
55,5,256335,2,13,0,3,4,2,1,0,0,40,38,0
49,4,168191,8,4,2,7,0,4,1,0,0,70,21,0
40,2,215596,2,13,3,7,1,3,1,0,0,40,25,0
42,2,184682,4,11,0,12,1,4,0,0,0,30,38,0
51,2,171914,2,13,2,9,0,4,1,0,0,50,38,1
27,2,288229,2,13,4,0,3,1,0,0,0,50,24,0
30,5,144064,0,9,2,10,0,4,1,0,0,40,38,1
40,2,141583,7,6,4,7,4,2,0,0,0,40,38,0
43,4,180985,2,13,5,2,4,4,1,0,0,35,38,0
24,2,148709,0,9,4,7,1,4,0,0,0,40,38,0
38,2,184801,2,13,2,11,0,4,1,0,0,60,38,1
52,2,89054,0,9,2,2,0,4,1,0,0,40,38,0
32,2,147284,4,11,2,11,0,4,1,0,0,50,38,1
33,2,169973,4,11,5,10,1,4,0,0,0,40,38,0
21,2,222993,0,9,4,6,3,4,1,0,0,40,38,0
27,2,41099,1,10,4,11,1,4,1,0,0,50,38,0
31,2,33117,0,9,0,3,1,4,1,0,0,50,38,0
29,2,162551,3,14,2,9,5,1,0,0,0,40,16,1
49,2,122066,13,3,2,7,0,4,1,0,2603,40,11,0
46,2,389843,2,13,2,11,0,4,1,0,0,50,10,1
37,2,138940,5,7,2,2,0,4,1,0,0,40,38,0
56,0,141877,2,13,2,0,0,4,1,0,0,40,38,1
37,2,172722,1,10,2,2,0,4,1,0,0,40,38,0
26,4,118523,0,9,2,0,0,4,1,0,0,40,38,0
31,2,227886,1,10,4,0,4,2,0,0,0,35,38,0
36,2,80743,0,9,2,7,5,1,0,0,0,40,34,0
52,2,199688,7,6,2,5,0,4,1,0,0,45,38,0
40,2,225823,1,10,0,2,1,4,1,0,0,60,38,0
21,2,176486,0,9,3,3,2,4,0,0,0,60,38,0
63,2,175777,7,6,5,6,1,2,1,0,0,40,38,0
30,2,295010,0,9,4,0,1,4,0,0,0,40,38,0
30,2,437825,2,13,2,11,0,4,1,0,0,20,28,0
50,2,270194,2,13,2,3,0,4,1,0,0,60,38,0
41,2,242089,3,14,2,3,0,4,1,0,0,45,38,0
39,3,117555,2,13,2,3,0,4,1,0,0,60,38,1
23,2,146499,0,9,5,6,4,4,0,0,0,48,38,0
52,2,222405,0,9,2,11,0,2,1,0,2377,40,38,0
46,2,157991,4,11,0,12,4,2,0,0,625,40,38,0
26,2,373553,1,10,2,0,5,4,0,0,0,42,38,0
30,2,194827,1,10,2,2,0,4,1,0,1740,40,38,0
23,2,60331,1,10,0,3,1,4,1,0,0,50,38,0
21,5,96483,1,10,4,0,3,1,0,0,0,12,38,0
39,2,211154,0,9,2,13,0,4,1,0,0,55,38,0
37,1,247750,4,11,2,10,0,2,1,0,0,40,38,0
40,4,204235,3,14,2,3,0,4,1,99999,0,50,38,1
38,2,197113,1,10,0,0,4,2,0,0,0,20,38,0
47,2,178341,2,13,2,11,0,4,1,4064,0,60,38,0
20,2,293297,1,10,4,7,3,4,1,0,0,35,38,0
35,2,35330,0,9,2,2,0,4,1,0,0,40,38,0
62,5,202056,2,13,0,9,1,4,1,14084,0,40,38,1
32,2,61898,5,7,0,7,4,4,0,0,0,15,38,0
42,3,1097453,2,13,2,11,0,4,1,0,0,60,38,1
32,2,176992,7,6,4,2,4,4,1,0,0,40,38,0
27,2,295289,1,10,4,7,3,2,0,0,0,30,38,0
53,3,298215,2,13,2,11,0,4,1,0,0,45,38,1
28,4,209934,13,3,2,5,0,4,1,0,0,25,25,0
26,2,164938,0,9,2,11,0,4,1,0,0,40,38,0
47,2,423222,9,15,2,3,0,4,1,0,0,45,38,1
23,2,124259,1,10,4,10,3,2,0,0,0,40,38,0
70,3,232871,1,10,2,3,0,4,1,0,0,30,38,0
41,5,73199,2,13,2,3,0,1,1,0,0,40,38,0
43,5,27661,3,14,4,9,1,4,1,0,0,45,38,0
40,4,89413,0,9,2,2,0,4,1,0,1672,40,38,0
64,4,31826,0,9,2,3,0,4,1,0,0,45,38,1
40,2,279679,1,10,0,3,1,4,1,0,0,45,38,0
43,2,221172,2,13,0,3,1,4,1,0,0,35,38,0
50,0,222020,0,9,2,0,0,4,1,0,0,48,38,0
32,2,204792,5,7,2,4,0,4,1,0,0,40,38,0
42,2,384508,5,7,0,11,4,4,1,1506,0,50,25,0
41,2,288568,0,9,2,2,0,4,1,0,0,40,38,1
30,2,182714,1,10,4,3,1,4,0,0,0,40,8,0
20,2,471452,1,10,4,7,3,4,1,0,0,30,38,0
45,5,264052,0,9,2,2,0,4,1,0,0,40,38,0
42,2,146659,12,16,2,9,0,4,1,0,1902,50,38,1
24,2,203027,6,12,4,6,3,4,1,0,0,40,38,0
43,2,218309,2,13,0,11,1,4,0,0,0,50,38,0
28,2,133625,0,9,2,13,0,2,1,0,0,40,38,0
35,2,45937,0,9,4,6,1,4,0,0,0,40,38,0
38,0,201617,0,9,4,0,4,4,0,0,0,40,38,0
